cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,concrete_compressive_strength
212.0,0.0,124.80000305175781,159.0,7.800000190734863,1085.4000244140625,799.5,28,38.5
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,25.18000030517578
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,17.950000762939453
393.0,0.0,0.0,192.0,0.0,940.5999755859375,785.5999755859375,3,19.200000762939453
165.0,0.0,143.60000610351562,163.8000030517578,0.0,1005.5999755859375,900.9000244140625,28,26.200000762939453
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,15.520000457763672
200.0,133.0,0.0,192.0,0.0,965.4000244140625,806.2000122070312,3,11.40999984741211
425.0,106.30000305175781,0.0,153.5,16.5,852.0999755859375,887.0999755859375,28,60.290000915527344
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28,69.83999633789062
250.0,0.0,95.69999694824219,187.39999389648438,5.5,956.9000244140625,861.2000122070312,14,24.920000076293945
376.0,0.0,0.0,214.60000610351562,0.0,1003.5,762.4000244140625,56,36.29999923706055
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,32.33000183105469
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28,39.290000915527344
277.20001220703125,97.80000305175781,24.5,160.6999969482422,11.199999809265137,1061.699951171875,782.5,56,66.81999969482422
194.6999969482422,0.0,100.5,165.60000610351562,7.5,1006.4000244140625,905.9000244140625,28,25.719999313354492
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7,17.540000915527344
318.79998779296875,212.5,0.0,155.6999969482422,14.300000190734863,852.0999755859375,880.4000244140625,3,25.200000762939453
359.0,19.0,141.0,154.0,10.899999618530273,942.0,801.0,3,23.639999389648438
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,33.7599983215332
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,13.289999961853027
229.6999969482422,0.0,118.19999694824219,195.1999969482422,6.099999904632568,1028.0999755859375,757.5999755859375,3,13.359999656677246
249.10000610351562,0.0,98.80000305175781,158.10000610351562,12.800000190734863,987.7999877929688,889.0,100,51.060001373291016
230.0,0.0,118.30000305175781,195.5,4.599999904632568,1029.4000244140625,758.5999755859375,28,24.479999542236328
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,65.91000366210938
289.0,0.0,0.0,192.0,0.0,913.2000122070312,895.2999877929688,28,25.56999969482422
355.0,19.0,97.0,145.0,13.100000381469727,967.0,871.0,28,44.029998779296875
168.0,42.099998474121094,163.8000030517578,121.80000305175781,5.699999809265137,1058.699951171875,780.0999755859375,56,32.849998474121094
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,13.460000038146973
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,38.11000061035156
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,74.98999786376953
362.6000061035156,189.0,0.0,164.89999389648438,11.600000381469727,944.7000122070312,755.7999877929688,91,79.30000305175781
148.10000610351562,0.0,182.10000610351562,181.39999389648438,15.0,838.9000244140625,884.2999877929688,28,15.529999732971191
165.0,128.5,132.10000610351562,175.10000610351562,8.100000381469727,1005.7999877929688,746.5999755859375,28,46.38999938964844
151.60000610351562,0.0,111.9000015258789,184.39999389648438,7.900000095367432,992.0,815.9000244140625,28,12.180000305175781
202.0,11.0,141.0,206.0,1.7000000476837158,942.0,801.0,3,9.850000381469727
213.5,0.0,174.1999969482422,154.60000610351562,11.699999809265137,1052.300048828125,775.5,14,33.70000076293945
202.0,11.0,141.0,206.0,1.7000000476837158,942.0,801.0,56,23.25
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28,36.45000076293945
362.6000061035156,189.0,0.0,164.89999389648438,11.600000381469727,944.7000122070312,755.7999877929688,56,77.30000305175781
153.10000610351562,145.0,113.0,178.5,8.0,1001.9000244140625,688.7000122070312,28,25.559999465942383
313.79998779296875,0.0,112.5999984741211,169.89999389648438,10.100000381469727,925.2999877929688,782.9000244140625,28,38.459999084472656
246.8000030517578,0.0,125.0999984741211,143.3000030517578,12.0,1086.800048828125,800.9000244140625,3,23.520000457763672
255.0,0.0,0.0,192.0,0.0,889.7999877929688,945.0,90,21.860000610351562
173.8000030517578,93.4000015258789,159.89999389648438,172.3000030517578,9.699999809265137,1007.2000122070312,746.5999755859375,28,37.810001373291016
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.690000534057617
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,37.43000030517578
218.89999389648438,0.0,124.0999984741211,158.5,11.300000190734863,1078.699951171875,794.9000244140625,14,26.049999237060547
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365,38.88999938964844
143.8000030517578,136.3000030517578,106.19999694824219,178.10000610351562,7.5,941.5,774.2999877929688,28,26.149999618530273
252.5,0.0,0.0,185.6999969482422,0.0,1111.5999755859375,784.2999877929688,7,11.479999542236328
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,33.060001373291016
238.1999969482422,158.8000030517578,0.0,185.6999969482422,0.0,1040.5999755859375,734.2999877929688,7,15.6899995803833
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,67.30999755859375
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28,28.6299991607666
289.0,0.0,0.0,192.0,0.0,913.2000122070312,895.2999877929688,90,32.06999969482422
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,39.45000076293945
168.0,42.099998474121094,163.8000030517578,121.80000305175781,5.699999809265137,1058.699951171875,780.0999755859375,100,39.22999954223633
450.1000061035156,50.0,0.0,200.0,3.0,1124.4000244140625,613.2000122070312,28,39.380001068115234
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,27.34000015258789
230.0,0.0,118.30000305175781,195.5,4.599999904632568,1029.4000244140625,758.5999755859375,56,31.540000915527344
531.2999877929688,0.0,0.0,141.8000030517578,28.200000762939453,852.0999755859375,893.7000122070312,3,41.29999923706055
531.2999877929688,0.0,0.0,141.8000030517578,28.200000762939453,852.0999755859375,893.7000122070312,56,58.79999923706055
290.3999938964844,0.0,96.19999694824219,168.10000610351562,9.399999618530273,961.2000122070312,865.0,56,45.08000183105469
167.39999389648438,129.89999389648438,128.60000610351562,175.5,7.800000190734863,1006.2999877929688,746.5999755859375,56,51.720001220703125
218.1999969482422,54.599998474121094,123.80000305175781,140.8000030517578,11.899999618530273,1075.699951171875,792.7000122070312,28,55.5099983215332
436.0,0.0,0.0,218.0,0.0,838.4000244140625,719.7000122070312,28,23.850000381469727
359.0,19.0,141.0,154.0,10.899999618530273,942.0,801.0,56,68.75
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180,53.099998474121094
212.0,141.3000030517578,0.0,203.5,0.0,973.4000244140625,750.0,7,15.029999732971191
286.29998779296875,200.89999389648438,0.0,144.6999969482422,11.199999809265137,1004.5999755859375,803.7000122070312,28,67.69999694824219
238.10000610351562,0.0,0.0,185.6999969482422,0.0,1118.800048828125,789.2999877929688,28,17.579999923706055
295.70001220703125,0.0,95.5999984741211,171.5,8.899999618530273,955.0999755859375,859.2000122070312,28,39.939998626708984
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28,24.5
203.5,135.6999969482422,0.0,185.6999969482422,0.0,1076.199951171875,759.2999877929688,7,11.960000038146973
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,67.11000061035156
540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28,79.98999786376953
446.0,24.0,79.0,162.0,11.600000381469727,967.0,712.0,3,23.350000381469727
251.8000030517578,0.0,99.9000015258789,146.10000610351562,12.399999618530273,1006.0,899.7999877929688,28,33.939998626708984
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,17.540000915527344
220.8000030517578,147.1999969482422,0.0,185.6999969482422,0.0,1055.0,744.2999877929688,7,13.09000015258789
475.0,0.0,59.0,142.0,1.899999976158142,1098.0,641.0,28,57.22999954223633
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.989999771118164
145.6999969482422,172.60000610351562,0.0,181.89999389648438,3.4000000953674316,985.7999877929688,816.7999877929688,28,23.739999771118164
336.5,0.0,0.0,181.89999389648438,3.4000000953674316,985.7999877929688,816.7999877929688,28,44.869998931884766
425.0,106.30000305175781,0.0,153.5,16.5,852.0999755859375,887.0999755859375,91,65.19999694824219
531.2999877929688,0.0,0.0,141.8000030517578,28.200000762939453,852.0999755859375,893.7000122070312,28,56.400001525878906
192.0,288.0,0.0,192.0,0.0,929.7999877929688,716.0999755859375,3,12.789999961853027
148.5,139.39999389648438,108.5999984741211,192.6999969482422,6.099999904632568,892.4000244140625,780.0,28,23.700000762939453
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28,33.689998626708984
145.89999389648438,230.5,0.0,202.5,3.4000000953674316,827.0,871.7999877929688,28,32.720001220703125
389.8999938964844,189.0,0.0,145.89999389648438,22.0,944.7000122070312,755.7999877929688,3,40.599998474121094
155.1999969482422,183.89999389648438,143.1999969482422,193.8000030517578,9.199999809265137,879.5999755859375,698.5,28,28.989999771118164
389.8999938964844,189.0,0.0,145.89999389648438,22.0,944.7000122070312,755.7999877929688,91,82.5999984741211
218.1999969482422,54.599998474121094,123.80000305175781,140.8000030517578,11.899999618530273,1075.699951171875,792.7000122070312,100,63.529998779296875
251.39999389648438,0.0,118.30000305175781,188.5,5.800000190734863,1028.4000244140625,757.7000122070312,3,17.219999313354492
143.6999969482422,170.1999969482422,132.60000610351562,191.60000610351562,8.5,814.0999755859375,805.2999877929688,28,29.8700008392334
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28,71.98999786376953
182.0,45.20000076293945,122.0,170.1999969482422,8.199999809265137,1059.4000244140625,780.7000122070312,28,31.270000457763672
379.5,151.1999969482422,0.0,153.89999389648438,15.899999618530273,1134.300048828125,605.0,28,52.20000076293945
290.3999938964844,0.0,96.19999694824219,168.10000610351562,9.399999618530273,961.2000122070312,865.0,14,34.66999816894531
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,6.46999979019165
252.3000030517578,0.0,98.80000305175781,146.3000030517578,14.199999809265137,987.7999877929688,889.0,28,50.599998474121094
475.0,118.80000305175781,0.0,181.10000610351562,8.899999618530273,852.0999755859375,781.5,56,72.30000305175781
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,44.86000061035156
298.20001220703125,0.0,107.0,209.6999969482422,11.100000381469727,879.5999755859375,744.2000122070312,28,31.8799991607666
153.0,102.0,0.0,192.0,0.0,888.0,943.0999755859375,3,4.78000020980835
439.0,177.0,0.0,186.0,11.100000381469727,884.9000244140625,707.9000244140625,28,66.0
167.0,75.4000015258789,167.0,164.0,7.900000095367432,1007.2999877929688,770.0999755859375,56,53.459999084472656
425.0,106.30000305175781,0.0,153.5,16.5,852.0999755859375,887.0999755859375,91,65.19999694824219
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28,37.43000030517578
238.1999969482422,158.8000030517578,0.0,185.6999969482422,0.0,1040.5999755859375,734.2999877929688,28,26.90999984741211
233.8000030517578,0.0,94.5999984741211,197.89999389648438,4.599999904632568,947.0,852.2000122070312,100,34.560001373291016
213.5,0.0,174.1999969482422,159.1999969482422,11.699999809265137,1043.5999755859375,771.9000244140625,14,29.59000015258789
173.0,116.0,0.0,192.0,0.0,946.7999877929688,856.7999877929688,7,11.390000343322754
272.79998779296875,105.0999984741211,81.80000305175781,209.6999969482422,9.0,904.0,679.7000122070312,28,37.16999816894531
425.0,106.30000305175781,0.0,153.5,16.5,852.0999755859375,887.0999755859375,91,65.19999694824219
359.0,19.0,141.0,154.0,10.899999618530273,942.0,801.0,3,25.1200008392334
313.29998779296875,262.20001220703125,0.0,175.5,8.600000381469727,1046.9000244140625,611.7999877929688,56,64.9000015258789
318.79998779296875,212.5,0.0,155.6999969482422,14.300000190734863,852.0999755859375,880.4000244140625,91,68.0999984741211
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365,43.70000076293945
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,14.699999809265137
284.0,15.0,141.0,179.0,5.5,842.0,801.0,28,43.72999954223633
288.0,192.0,0.0,192.0,0.0,932.0,717.7999877929688,28,38.79999923706055
425.0,106.30000305175781,0.0,151.39999389648438,18.600000381469727,936.0,803.7000122070312,3,36.29999923706055
157.0,236.0,0.0,192.0,0.0,935.4000244140625,781.2000122070312,3,9.6899995803833
183.89999389648438,122.5999984741211,0.0,203.5,0.0,959.2000122070312,800.0,90,32.529998779296875
213.8000030517578,98.0999984741211,24.5,181.6999969482422,6.699999809265137,1066.0,785.5,100,49.970001220703125
469.0,117.19999694824219,0.0,137.8000030517578,32.20000076293945,852.0999755859375,840.5,56,69.30000305175781
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,29.59000015258789
213.8000030517578,98.0999984741211,24.5,181.6999969482422,6.699999809265137,1066.0,785.5,3,13.180000305175781
166.10000610351562,0.0,163.3000030517578,176.5,4.5,1058.5999755859375,780.0999755859375,14,25.479999542236328
190.3000030517578,0.0,125.19999694824219,161.89999389648438,9.899999618530273,1088.0999755859375,802.5999755859375,3,9.449999809265137
108.30000305175781,162.39999389648438,0.0,203.5,0.0,938.2000122070312,849.0,3,2.3299999237060547
362.6000061035156,189.0,0.0,164.89999389648438,11.600000381469727,944.7000122070312,755.7999877929688,28,71.30000305175781
159.10000610351562,186.6999969482422,0.0,175.60000610351562,11.300000190734863,989.5999755859375,788.9000244140625,28,32.77000045776367
251.39999389648438,0.0,118.30000305175781,192.89999389648438,5.800000190734863,1043.5999755859375,754.2999877929688,56,39.27000045776367
192.0,288.0,0.0,192.0,0.0,929.7999877929688,716.0999755859375,90,50.72999954223633
167.39999389648438,129.89999389648438,128.60000610351562,175.5,7.800000190734863,1006.2999877929688,746.5999755859375,14,31.809999465942383
222.39999389648438,0.0,96.69999694824219,189.3000030517578,4.5,967.0999755859375,870.2999877929688,14,24.450000762939453
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365,43.70000076293945
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,38.209999084472656
379.5,151.1999969482422,0.0,153.89999389648438,15.899999618530273,1134.300048828125,605.0,7,47.099998474121094
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360,33.70000076293945
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365,41.93000030517578
172.39999389648438,13.600000381469727,172.39999389648438,156.8000030517578,4.099999904632568,1006.2999877929688,856.4000244140625,56,35.849998474121094
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.41999816894531
339.20001220703125,0.0,0.0,185.6999969482422,0.0,1069.199951171875,754.2999877929688,28,31.899999618530273
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,49.77000045776367
167.39999389648438,129.89999389648438,128.60000610351562,175.5,7.800000190734863,1006.2999877929688,746.5999755859375,28,41.20000076293945
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365,52.52000045776367
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,14.989999771118164
387.0,20.0,94.0,157.0,14.300000190734863,938.0,845.0,56,56.34000015258789
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,24.389999389648438
145.39999389648438,0.0,178.89999389648438,201.6999969482422,7.800000190734863,824.0,868.7000122070312,28,10.539999961853027
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,24.579999923706055
330.5,169.60000610351562,0.0,194.89999389648438,8.100000381469727,811.0,802.2999877929688,28,56.619998931884766
275.1000061035156,0.0,121.4000015258789,159.5,9.899999618530273,1053.5999755859375,777.5,100,58.61000061035156
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180,46.93000030517578
451.0,0.0,0.0,165.0,11.300000190734863,1030.0,745.0,28,78.80000305175781
480.0,0.0,0.0,192.0,0.0,936.2000122070312,712.2000122070312,90,54.31999969482422
309.8999938964844,142.8000030517578,111.19999694824219,167.8000030517578,22.100000381469727,913.9000244140625,651.2000122070312,28,38.220001220703125
116.0,173.0,0.0,192.0,0.0,909.7999877929688,891.9000244140625,90,31.020000457763672
150.0,236.8000030517578,0.0,173.8000030517578,11.899999618530273,1069.300048828125,674.7999877929688,28,37.43000030517578
212.0,0.0,124.80000305175781,159.0,7.800000190734863,1085.4000244140625,799.5,3,19.520000457763672
150.6999969482422,0.0,185.3000030517578,166.6999969482422,15.600000381469727,1074.5,678.0,28,13.460000038146973
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,43.88999938964844
192.0,288.0,0.0,192.0,0.0,929.7999877929688,716.0999755859375,7,21.479999542236328
251.39999389648438,0.0,118.30000305175781,192.89999389648438,5.800000190734863,1043.5999755859375,754.2999877929688,28,33.27000045776367
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28,49.25
333.0,0.0,0.0,192.0,0.0,931.2000122070312,842.5999755859375,3,15.619999885559082
387.0,20.0,94.0,157.0,13.899999618530273,938.0,845.0,56,47.970001220703125
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90,40.560001373291016
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,12.640000343322754
284.0,15.0,141.0,179.0,5.5,842.0,801.0,56,44.52000045776367
316.1000061035156,210.6999969482422,0.0,185.6999969482422,0.0,977.0,689.2999877929688,7,24.440000534057617
446.0,24.0,79.0,162.0,11.600000381469727,967.0,712.0,7,38.02000045776367
214.89999389648438,53.79999923706055,121.9000015258789,155.60000610351562,9.600000381469727,1014.2999877929688,780.5999755859375,56,53.959999084472656
362.6000061035156,189.0,0.0,164.89999389648438,11.600000381469727,944.7000122070312,755.7999877929688,3,35.29999923706055
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270,51.72999954223633
446.0,24.0,79.0,162.0,11.600000381469727,967.0,712.0,56,55.25
231.8000030517578,0.0,121.5999984741211,174.0,6.699999809265137,1056.4000244140625,778.5,56,42.70000076293945
181.39999389648438,0.0,167.0,169.60000610351562,7.599999904632568,1055.5999755859375,777.7999877929688,14,21.600000381469727
218.1999969482422,54.599998474121094,123.80000305175781,140.8000030517578,11.899999618530273,1075.699951171875,792.7000122070312,14,35.959999084472656
277.20001220703125,97.80000305175781,24.5,160.6999969482422,11.199999809265137,1061.699951171875,782.5,3,30.450000762939453
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14,21.260000228881836
251.39999389648438,0.0,118.30000305175781,188.5,5.800000190734863,1028.4000244140625,757.7000122070312,100,43.58000183105469
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270,43.0099983215332
362.6000061035156,189.0,0.0,164.89999389648438,11.600000381469727,944.7000122070312,755.7999877929688,91,79.30000305175781
